source_file,cq_file,source_qid,transformed_qid,subject,outline_code,answer_key,validation_status,load_status,quarantine_reason,stem_len,has_annotation,has_components,has_intel,has_case_study,generated_db_identifier
C:\FOC\Workspace\Finished\CQ21769.md,CQ21769.md,21769,21769_goats-waiver,CONTRACTS,52040100,D,PASS,draft_ready,,1088,true,true,true,true,21769_goats-waiver
C:\FOC\Workspace\Finished\CQ21770.md,CQ21770.md,21770,21770_abigail-stool,CRIMINAL,75080100,C,PASS,draft_ready,,674,true,true,true,true,21770_abigail-stool
C:\FOC\Workspace\Finished\CQ21778.md,CQ21778.md,21778,21778_honduras_pledge,EVIDENCE,34050101,C,PASS,draft_ready,,1937,true,true,true,true,21778_honduras_pledge
C:\FOC\Workspace\Finished\CQ21780.md,CQ21780.md,21780,21780_christian-conference-storage,EVIDENCE,32020402,C,PASS,draft_ready,,1131,true,true,true,true,21780_christian-conference-storage
C:\FOC\Workspace\Finished\CQ21783.md,CQ21783.md,21783,21783_praise_team_tablets,CRIMINAL,71040200,A,PASS,draft_ready,,380,true,true,true,true,21783_praise_team_tablets
C:\FOC\Workspace\Finished\CQ21796.md,CQ21796.md,21796,21796_telehealth_prayer_support,EVIDENCE,35030204,A,PASS,draft_ready,,605,true,true,true,true,21796_telehealth_prayer_support
C:\FOC\Workspace\Finished\CQ21816.md,CQ21816.md,21816,21816_lydia_projector_repose,CIVIL_PROCEDURE,96060100,C,PASS,draft_ready,,506,true,true,true,true,21816_lydia_projector_repose
C:\FOC\Workspace\Finished\CQ21845.md,CQ21845.md,21845,21845,CRIMINAL,71040300,B,PASS,quarantined,tiny-stem,213,true,true,true,false,21845
C:\FOC\Workspace\Finished\CQ21848.md,CQ21848.md,21848,21848_manna_house_family_integrity,CONSTITUTIONAL_LAW,44040202,C,PASS,draft_ready,,486,true,true,true,true,21848_manna_house_family_integrity
C:\FOC\Workspace\Finished\CQ21852.md,CQ21852.md,21852,21852_church_bible_sting,CRIMINAL,71040200,B,PASS,draft_ready,,740,true,true,true,true,21852_church_bible_sting
C:\FOC\Workspace\Finished\CQ21867.md,CQ21867.md,21867,21867_psalm_puzzle_booth,CRIMINAL,74020102,A,PASS,draft_ready,,548,true,true,true,true,21867_psalm_puzzle_booth
C:\FOC\Workspace\Finished\CQ21869.md,CQ21869.md,21869,21869_tiny_house_hymn_sheet,CRIMINAL,75070201,D,PASS,draft_ready,,332,true,true,true,false,21869_tiny_house_hymn_sheet
C:\FOC\Workspace\Finished\CQ21872.md,CQ21872.md,21872,21872_scripturequest_price_gate,CONSTITUTIONAL_LAW,41030402,C,PASS,draft_ready,,442,true,true,true,false,21872_scripturequest_price_gate
C:\FOC\Workspace\Finished\CQ21875.md,CQ21875.md,21875,21875_cottage_prayer_porches,CRIMINAL,75070200,A,PASS,draft_ready,,457,true,true,true,true,21875_cottage_prayer_porches
C:\FOC\Workspace\Finished\CQ21879.md,CQ21879.md,21879,21879_noahs_ark_puppet_set,CONTRACTS,55020101,C,PASS,draft_ready,,807,true,true,true,false,21879_noahs_ark_puppet_set
C:\FOC\Workspace\Finished\CQ22000.md,CQ22000.md,22000,22000_hymn_vineyard_bearer_deed,REAL_PROPERTY,84040201,D,PASS,draft_ready,,819,true,true,true,true,22000_hymn_vineyard_bearer_deed
C:\FOC\Workspace\Finished\CQ22002.md,CQ22002.md,22002,22002_kiln_room,REAL_PROPERTY,82010402,B,PASS,draft_ready,,850,true,true,true,true,22002_kiln_room
C:\FOC\Workspace\Finished\CQ22003.md,CQ22003.md,22003,22003_vineyard,REAL_PROPERTY,82010301,C,PASS,draft_ready,,1011,true,true,true,true,22003_vineyard
C:\FOC\Workspace\Finished\CQ22004.md,CQ22004.md,22004,22004_psalm_cottage_storm_rebuild,REAL_PROPERTY,82010402,A,PASS,draft_ready,,482,true,true,true,true,22004_psalm_cottage_storm_rebuild
C:\FOC\Workspace\Finished\CQ22005.md,CQ22005.md,22005,22005_barnabas_orchard_chapel_sheds,REAL_PROPERTY,85030400,B,PASS,draft_ready,,826,true,true,true,true,22005_barnabas_orchard_chapel_sheds
C:\FOC\Workspace\Finished\CQ22006.md,CQ22006.md,22006,22006_naomi_gravel_path_license,REAL_PROPERTY,81020300,B,PASS,draft_ready,,454,true,true,true,true,22006_naomi_gravel_path_license
C:\FOC\Workspace\Finished\CQ22010.md,CQ22010.md,22010,22010_cedar_vineyard_survivor_devise,REAL_PROPERTY,82010302,B,PASS,draft_ready,,872,true,true,true,true,22010_cedar_vineyard_survivor_devise
C:\FOC\Workspace\Finished\CQ22011.md,CQ22011.md,22011,22011_olive_press_appointment_deed,REAL_PROPERTY,82010000,C,PASS,draft_ready,,713,true,true,true,true,22011_olive_press_appointment_deed
C:\FOC\Workspace\Finished\CQ22012.md,CQ22012.md,22012,22012_ruth_house_determinable_gift,REAL_PROPERTY,82010204,D,PASS,draft_ready,,565,true,true,true,true,22012_ruth_house_determinable_gift
C:\FOC\Workspace\Finished\CQ22013.md,CQ22013.md,22013,22013_stephen_olive_grove_life_estate,REAL_PROPERTY,82010103,C,PASS,draft_ready,,978,true,true,true,true,22013_stephen_olive_grove_life_estate
C:\FOC\Workspace\Finished\CQ22015.md,CQ22015.md,22015,22015_hannah_guesthouse_accommodation_mortgage,REAL_PROPERTY,83050101,A,PASS,draft_ready,,471,true,true,true,true,22015_hannah_guesthouse_accommodation_mortgage
C:\FOC\Workspace\Finished\CQ22016.md,CQ22016.md,22016,22016_covenant_creek_ouster_rent,REAL_PROPERTY,82010303,A,PASS,draft_ready,,912,true,true,true,true,22016_covenant_creek_ouster_rent
C:\FOC\Workspace\Finished\CQ22017.md,CQ22017.md,22017,22017_silas_fig_orchard_escrow_delivery,REAL_PROPERTY,84040203,D,PASS,draft_ready,,1179,true,true,true,true,22017_silas_fig_orchard_escrow_delivery
C:\FOC\Workspace\Finished\CQ22018.md,CQ22018.md,22018,22018_lakeside_lodge_risk,REAL_PROPERTY,85030400,B,PASS,draft_ready,,1170,true,true,true,true,22018_lakeside_lodge_risk
C:\FOC\Workspace\Finished\CQ22019.md,CQ22019.md,22019,22019_cedar_ridge_heat_covenant,REAL_PROPERTY,81020401,C,PASS,draft_ready,,938,true,true,true,true,22019_cedar_ridge_heat_covenant
C:\FOC\Workspace\Finished\CQ22022.md,CQ22022.md,22022,22022_lakeside_cottage_sublease,REAL_PROPERTY,82010404,C,PASS,draft_ready,,681,true,true,true,true,22022_lakeside_cottage_sublease
C:\FOC\Workspace\Finished\CQ22023.md,CQ22023.md,22023,22023_jesse-vineyard,REAL_PROPERTY,82010503,B,PASS,draft_ready,,993,true,true,true,true,22023_jesse-vineyard
C:\FOC\Workspace\Finished\CQ22024.md,CQ22024.md,22024,22024_hannah-bethel-house,REAL_PROPERTY,82010502,A,PASS,draft_ready,,709,true,true,true,true,22024_hannah-bethel-house
C:\FOC\Workspace\Finished\CQ22031.md,CQ22031.md,22031,22031_vineyard_prayer_path,REAL_PROPERTY,84040205,C,PASS,draft_ready,,433,true,true,true,true,22031_vineyard_prayer_path
C:\FOC\Workspace\Finished\CQ22039.md,CQ22039.md,22039,22039_lydia-candleworks-option,REAL_PROPERTY,82010503,D,PASS,draft_ready,,927,true,true,true,true,22039_lydia-candleworks-option
C:\FOC\Workspace\Finished\CQ22050.md,CQ22050.md,22050,22050_aqueduct-pipeline,REAL_PROPERTY,81020104,B,PASS,draft_ready,,1577,true,true,true,true,22050_aqueduct-pipeline
C:\FOC\Workspace\Finished\CQ22051.md,CQ22051.md,22051,22051_lydia_dyeworks,REAL_PROPERTY,84040205,B,PASS,draft_ready,,1206,true,true,true,true,22051_lydia_dyeworks
C:\FOC\Workspace\Finished\CQ22052.md,CQ22052.md,22052,22052_stephen_pottery,REAL_PROPERTY,82010303,C,PASS,draft_ready,,1583,true,true,true,true,22052_stephen_pottery
C:\FOC\Workspace\Finished\CQ22053.md,CQ22053.md,22053,22053_christmas_tree_waste,REAL_PROPERTY,81020102,C,PASS,draft_ready,,685,true,true,true,true,22053_christmas_tree_waste
C:\FOC\Workspace\Finished\CQ22054.md,CQ22054.md,22054,22054_hannah_farm_tbe,REAL_PROPERTY,82010300,B,PASS,quarantined,tiny-stem,247,true,true,true,true,22054_hannah_farm_tbe
C:\FOC\Workspace\Finished\CQ22055.md,CQ22055.md,22055,22055_hannah_farm_jt_marketable,REAL_PROPERTY,85030300,C,PASS,draft_ready,,941,true,true,true,true,22055_hannah_farm_jt_marketable
C:\FOC\Workspace\Finished\CQ22056.md,CQ22056.md,22056,22056_naomi-caleb-subletting,REAL_PROPERTY,82010404,C,PASS,draft_ready,,964,true,true,true,true,22056_naomi-caleb-subletting
C:\FOC\Workspace\Finished\CQ22062.md,CQ22062.md,22062,22062_private_bookshop_omitted_mortgagee,REAL_PROPERTY,83050603,C,PASS,draft_ready,,821,true,true,true,true,22062_private_bookshop_omitted_mortgagee
C:\FOC\Workspace\Finished\CQ22069.md,CQ22069.md,22069,22069_hymnbook_splash_pad,REAL_PROPERTY,84040103,C,PASS,draft_ready,,716,true,true,true,true,22069_hymnbook_splash_pad
C:\FOC\Workspace\Finished\CQ22100.md,CQ22100.md,22100,22100_vineyard_cartpath,REAL_PROPERTY,81020105,C,PASS,draft_ready,,766,true,true,true,true,22100_vineyard_cartpath
C:\FOC\Workspace\Finished\CQ22101.md,CQ22101.md,22101,22101_scripture_card_cottage,REAL_PROPERTY,85030300,D,PASS,draft_ready,,916,true,true,true,true,22101_scripture_card_cottage
C:\FOC\Workspace\Finished\CQ22102.md,CQ22102.md,22102,22102_orchard_cottage_at_will,REAL_PROPERTY,82010401,B,PASS,draft_ready,,699,true,true,true,true,22102_orchard_cottage_at_will
C:\FOC\Workspace\Finished\CQ22103.md,CQ22103.md,22103,22103_lydia_lakeside_retreat_fire,REAL_PROPERTY,85030400,C,PASS,draft_ready,,807,true,true,true,true,22103_lydia_lakeside_retreat_fire
C:\FOC\Workspace\Finished\CQ22104.md,CQ22104.md,22104,22104_esther_mercy_grove_description,REAL_PROPERTY,85030102,D,PASS,draft_ready,,1288,true,true,true,true,22104_esther_mercy_grove_description
C:\FOC\Workspace\Finished\CQ22105.md,CQ22105.md,22105,22105_hannah_lakeside_joint_tenant_lien,REAL_PROPERTY,82010301,B,PASS,draft_ready,,560,true,true,true,true,22105_hannah_lakeside_joint_tenant_lien
C:\FOC\Workspace\Finished\CQ22106.md,CQ22106.md,22106,22106_lydia_garden_cottage_periodic,REAL_PROPERTY,82010401,A,PASS,draft_ready,,603,true,true,true,true,22106_lydia_garden_cottage_periodic
C:\FOC\Workspace\Finished\CQ22108.md,CQ22108.md,22108,22108_prayer_garden_installment_title,REAL_PROPERTY,85030100,B,PASS,draft_ready,,941,true,true,true,true,22108_prayer_garden_installment_title
C:\FOC\Workspace\Finished\CQ22125.md,CQ22125.md,22125,22125_ruths_craft_workshop,REAL_PROPERTY,82010402,B,PASS,draft_ready,,520,true,true,true,true,22125_ruths_craft_workshop
C:\FOC\Workspace\Finished\CQ22134.md,CQ22134.md,22134,22134_hannah_cottage_variance,REAL_PROPERTY,82010402,C,PASS,draft_ready,,839,true,true,true,true,22134_hannah_cottage_variance
C:\FOC\Workspace\Finished\CQ22138.md,CQ22138.md,22138,22138_revival_hall_repainting,REAL_PROPERTY,82010402,C,PASS,draft_ready,,756,true,true,true,true,22138_revival_hall_repainting
C:\FOC\Workspace\Finished\CQ22139.md,CQ22139.md,22139,22139_mountain_retreat_ouster,REAL_PROPERTY,82010501,C,PASS,quarantined,tiny-stem,127,true,true,true,true,22139_mountain_retreat_ouster
C:\FOC\Workspace\Finished\CQ22140.md,CQ22140.md,22140,22140_solomons_vineyard,REAL_PROPERTY,00000000,B,Core,quarantined,missing-outline,974,true,true,true,true,22140_solomons_vineyard
C:\FOC\Workspace\Finished\CQ22143.md,CQ22143.md,22143,22143_gospel_drama_recording,EVIDENCE,33040400,C,PASS,draft_ready,,824,true,true,true,true,22143_gospel_drama_recording
C:\FOC\Workspace\Finished\CQ22146.md,CQ22146.md,22146,22146_seminary_dean,EVIDENCE,32020100,D,PASS,draft_ready,,16303,true,true,true,true,22146_seminary_dean
C:\FOC\Workspace\Finished\CQ22150.md,CQ22150.md,22150,22150_miriam_retreat_scarf,EVIDENCE,33040302,A,PASS,draft_ready,,870,true,true,true,true,22150_miriam_retreat_scarf
C:\FOC\Workspace\Finished\CQ22151.md,CQ22151.md,22151,22151_stephen_hymnal_locker,EVIDENCE,35030205,D,PASS,draft_ready,,399,true,true,true,true,22151_stephen_hymnal_locker
C:\FOC\Workspace\Finished\CQ22152.md,CQ22152.md,22152,22152_ruth_goat_shoulder,EVIDENCE,33040302,C,PASS,draft_ready,,626,true,true,true,true,22152_ruth_goat_shoulder
C:\FOC\Workspace\Finished\CQ22153.md,CQ22153.md,22153,22153_bookstore_van_impeachment,EVIDENCE,31010504,D,PASS,draft_ready,,564,true,true,true,true,22153_bookstore_van_impeachment
C:\FOC\Workspace\Finished\CQ22154.md,CQ22154.md,22154,22154_retreat_cabin_presumption,EVIDENCE,31010103,C,PASS,draft_ready,,1017,true,true,true,true,22154_retreat_cabin_presumption
C:\FOC\Workspace\Finished\CQ22155.md,CQ22155.md,22155,22155_harvest_train_report,EVIDENCE,33040103,C,PASS,draft_ready,,524,true,true,true,true,22155_harvest_train_report
C:\FOC\Workspace\Finished\CQ22156.md,CQ22156.md,22156,22156_book_fair_van_insurance,EVIDENCE,35030304,B,PASS,draft_ready,,768,true,true,true,true,22156_book_fair_van_insurance
C:\FOC\Workspace\Finished\CQ22157.md,CQ22157.md,22157,22157_christian_shepherd_dispute,EVIDENCE,33040302,C,PASS,draft_ready,,807,true,true,true,true,22157_christian_shepherd_dispute
C:\FOC\Workspace\Finished\CQ22161.md,CQ22161.md,22161,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ22164.md,CQ22164.md,22164,22164_tractor,EVIDENCE,31010100,C,PASS,draft_ready,,837,true,true,true,true,22164_tractor
C:\FOC\Workspace\Finished\CQ22180.md,CQ22180.md,22180,22180_pottery-kiln-hannah,EVIDENCE,31010203,B,PASS,draft_ready,,971,true,true,true,true,22180_pottery-kiln-hannah
C:\FOC\Workspace\Finished\CQ22198.md,CQ22198.md,22198,22198_antiquarian_smuggler,EVIDENCE,33040301,C,PASS,draft_ready,,1101,true,true,true,true,22198_antiquarian_smuggler
C:\FOC\Workspace\Finished\CQ22209.md,CQ22209.md,22209,22209_peter-dorm-box,EVIDENCE,32020300,C,PASS,draft_ready,,442,true,true,true,true,22209_peter-dorm-box
C:\FOC\Workspace\Finished\CQ22210.md,CQ22210.md,22210,22210_gospel_tour_van,EVIDENCE,31010502,B,PASS,draft_ready,,1111,true,true,true,true,22210_gospel_tour_van
C:\FOC\Workspace\Finished\CQ22211.md,CQ22211.md,22211,22211_lydia-purple-cloth,EVIDENCE,31010407,C,PASS,draft_ready,,963,true,true,true,true,22211_lydia-purple-cloth
C:\FOC\Workspace\Finished\CQ22212.md,CQ22212.md,22212,22212_timothy-trade-usage,EVIDENCE,31010405,C,PASS,draft_ready,,718,true,true,true,true,22212_timothy-trade-usage
C:\FOC\Workspace\Finished\CQ22213.md,CQ22213.md,22213,22213_lydia-potluck,EVIDENCE,31010406,B,PASS,draft_ready,,633,true,true,true,true,22213_lydia-potluck
C:\FOC\Workspace\Finished\CQ22214.md,CQ22214.md,22214,22214_barnabas-hearsay,EVIDENCE,35030203,C,PASS,draft_ready,,799,true,true,true,true,22214_barnabas-hearsay
C:\FOC\Workspace\Finished\CQ22215.md,CQ22215.md,22215,22215_farm-equipment-deposition,EVIDENCE,33040301,C,PASS,draft_ready,,955,true,true,true,true,22215_farm-equipment-deposition
C:\FOC\Workspace\Finished\CQ22216.md,CQ22216.md,22216,22216_craft-market-identification,EVIDENCE,31010400,D,PASS,draft_ready,,745,true,true,true,true,22216_craft-market-identification
C:\FOC\Workspace\Finished\CQ22217.md,CQ22217.md,22217,22217_peter-roof-inspection,EVIDENCE,31010400,C,PASS,draft_ready,,631,true,true,true,true,22217_peter-roof-inspection
C:\FOC\Workspace\Finished\CQ22218.md,CQ22218.md,22218,22218_barnabas-homicide-trial,EVIDENCE,31010400,C,PASS,draft_ready,,1420,true,true,true,true,22218_barnabas-homicide-trial
C:\FOC\Workspace\Finished\CQ22219.md,CQ22219.md,22219,22219_baptism_dock_bottleneck,EVIDENCE,33040202,C,PASS,draft_ready,,628,true,true,true,true,22219_baptism_dock_bottleneck
C:\FOC\Workspace\Finished\CQ22220.md,CQ22220.md,22220,22220_orchard_lane_quiet_title,EVIDENCE,35030205,A,PASS,draft_ready,,680,true,true,true,true,22220_orchard_lane_quiet_title
C:\FOC\Workspace\Finished\CQ22221.md,CQ22221.md,22221,22221_guardian_consultation,EVIDENCE,35030205,C,PASS,draft_ready,,1416,true,true,true,true,22221_guardian_consultation
C:\FOC\Workspace\Finished\CQ22222.md,CQ22222.md,22222,22222_spousal_custody_battle,EVIDENCE,35030201,C,PASS,draft_ready,,1260,true,true,true,true,22222_spousal_custody_battle
C:\FOC\Workspace\Finished\CQ22223.md,CQ22223.md,22223,22223_relief-kickback-cross,EVIDENCE,31010502,B,PASS,draft_ready,,1031,true,true,true,true,22223_relief-kickback-cross
C:\FOC\Workspace\Finished\CQ22224.md,CQ22224.md,22224,22224_retreat-shuttle-bend,EVIDENCE,31010101,C,PASS,draft_ready,,1364,true,true,true,true,22224_retreat-shuttle-bend
C:\FOC\Workspace\Finished\CQ22225.md,CQ22225.md,22225,22225_resurrection_run_ankle,EVIDENCE,33040302,B,PASS,draft_ready,,726,true,true,true,true,22225_resurrection_run_ankle
C:\FOC\Workspace\Finished\CQ22226.md,CQ22226.md,22226,22226_ark_barn_ticket_safe,EVIDENCE,35030203,B,PASS,draft_ready,,845,true,true,true,true,22226_ark_barn_ticket_safe
C:\FOC\Workspace\Finished\CQ22227.md,CQ22227.md,22227,22227_barn-fire-daniel,EVIDENCE,31010407,C,PASS,draft_ready,,966,true,true,true,true,22227_barn-fire-daniel
C:\FOC\Workspace\Finished\CQ22228.md,CQ22228.md,22228,22228_construction-timothy,EVIDENCE,31010400,C,PASS,draft_ready,,1158,true,true,true,true,22228_construction-timothy
C:\FOC\Workspace\Finished\CQ22229.md,CQ22229.md,22229,22229_stephen-canoe,EVIDENCE,35030304,B,PASS,draft_ready,,881,true,true,true,true,22229_stephen-canoe
C:\FOC\Workspace\Finished\CQ22230.md,CQ22230.md,22230,22230_daniel-vineyard,EVIDENCE,31010402,C,PASS,draft_ready,,1122,true,true,true,true,22230_daniel-vineyard
C:\FOC\Workspace\Finished\CQ22231.md,CQ22231.md,22231,22231_revival_bus_cards,EVIDENCE,32020404,C,PASS,draft_ready,,10590,true,true,true,true,22231_revival_bus_cards
C:\FOC\Workspace\Finished\CQ22232.md,CQ22232.md,22232,22232_harvest_stage_oath,EVIDENCE,31010406,B,PASS,draft_ready,,9633,true,true,true,true,22232_harvest_stage_oath
C:\FOC\Workspace\Finished\CQ22233.md,CQ22233.md,22233,22233_hymn-trailer,EVIDENCE,32020100,C,PASS,draft_ready,,1024,true,true,true,true,22233_hymn-trailer
C:\FOC\Workspace\Finished\CQ22234.md,CQ22234.md,22234,22234_chapel-organ,EVIDENCE,31010402,B,PASS,draft_ready,,499,true,true,true,true,22234_chapel-organ
C:\FOC\Workspace\Finished\CQ22235.md,CQ22235.md,22235,22235_pilgrim_events_weekly,EVIDENCE,32020700,C,PASS,draft_ready,,302,true,true,true,true,22235_pilgrim_events_weekly
C:\FOC\Workspace\Finished\CQ22236.md,CQ22236.md,22236,22236_orchard_wagon_claims_log,EVIDENCE,32020600,B,PASS,draft_ready,,1054,true,true,true,true,22236_orchard_wagon_claims_log
C:\FOC\Workspace\Finished\CQ22237.md,CQ22237.md,22237,22237_pilgrim_route_binders,EVIDENCE,33040101,C,PASS,draft_ready,,9801,true,true,true,true,22237_pilgrim_route_binders
C:\FOC\Workspace\Finished\CQ22238.md,CQ22238.md,22238,22238_medical_history_christian,EVIDENCE,33040302,D,PASS,draft_ready,,873,true,true,true,true,22238_medical_history_christian
C:\FOC\Workspace\Finished\CQ22239.md,CQ22239.md,22239,22239_kiln-explosion,EVIDENCE,35030205,D,PASS,draft_ready,,1083,true,true,true,true,22239_kiln-explosion
C:\FOC\Workspace\Finished\CQ22240.md,CQ22240.md,22240,22240_sailing-school,EVIDENCE,31010402,A,PASS,draft_ready,,898,true,true,true,true,22240_sailing-school
C:\FOC\Workspace\Finished\CQ22265.md,CQ22265.md,22265,22265_bookstore_delivery_bill,EVIDENCE,35030305,B,PASS,draft_ready,,409,true,true,true,true,22265_bookstore_delivery_bill
C:\FOC\Workspace\Finished\CQ22266.md,CQ22266.md,22266,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ22269.md,CQ22269.md,22269,22269_lakeside-boat-collision,EVIDENCE,33040101,A,PASS,draft_ready,,625,true,true,true,true,22269_lakeside-boat-collision
C:\FOC\Workspace\Finished\CQ22274.md,CQ22274.md,22274,22274_ramshorn_mask_sweep,CRIMINAL,75070202,B,PASS,draft_ready,,1048,true,true,true,true,22274_ramshorn_mask_sweep
C:\FOC\Workspace\Finished\CQ22275.md,CQ22275.md,22275,22275_courthouse_weathervane,CRIMINAL,75070201,C,PASS,draft_ready,,970,true,true,true,true,22275_courthouse_weathervane
C:\FOC\Workspace\Finished\CQ22276.md,CQ22276.md,22276,22276_harvest_wine_barn,CRIMINAL,73020700,C,PASS,draft_ready,,763,true,true,true,true,22276_harvest_wine_barn
C:\FOC\Workspace\Finished\CQ22282.md,CQ22282.md,22282,22282_hymn_festival_permit,CRIMINAL,71040200,B,PASS,draft_ready,,1116,true,true,true,true,22282_hymn_festival_permit
C:\FOC\Workspace\Finished\CQ22283.md,CQ22283.md,22283,22283_computer-trespass,CRIMINAL,71040300,C,PASS,draft_ready,,1320,true,true,true,true,22283_computer-trespass
C:\FOC\Workspace\Finished\CQ22284.md,CQ22284.md,22284,22284_father_shoots_elder,CRIMINAL,74020101,C,PASS,draft_ready,,809,true,true,true,true,22284_father_shoots_elder
C:\FOC\Workspace\Finished\CQ22285.md,CQ22285.md,22285,22285_ruth_naomi,CRIMINAL,71040300,C,PASS,draft_ready,,318,true,true,true,true,22285_ruth_naomi
C:\FOC\Workspace\Finished\CQ22286.md,CQ22286.md,22286,22286_lineup-counsel-timothy,CRIMINAL,75080200,C,PASS,draft_ready,,1437,true,true,true,true,22286_lineup-counsel-timothy
C:\FOC\Workspace\Finished\CQ22287.md,CQ22287.md,22287,22287_padilla-plea,CRIMINAL,75090400,C,PASS,draft_ready,,796,true,true,true,true,22287_padilla-plea
C:\FOC\Workspace\Finished\CQ22288.md,CQ22288.md,22288,22288_gift-from-a-friend,CRIMINAL,73030100,D,PASS,draft_ready,,465,true,true,true,true,22288_gift-from-a-friend
C:\FOC\Workspace\Finished\CQ22289.md,CQ22289.md,22289,22289_craftsman_village,CRIMINAL,73030900,B,PASS,draft_ready,,707,true,true,true,true,22289_craftsman_village
