base,count,normalized,suggestedCode,suggestedPath,confidence,topScore,margin
"TR-413","1","TR-413","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-414","1","TR-414","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-415","1","TR-415","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-416","1","TR-416","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-417","1","TR-417","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-418","1","TR-418","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-419","1","TR-419","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-420","1","TR-420","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-421","1","TR-421","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-422","1","TR-422","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-423","1","TR-423","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-424","1","TR-424","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-425","1","TR-425","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-426","1","TR-426","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-427","1","TR-427","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-428","1","TR-428","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-429","1","TR-429","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-430","1","TR-430","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-431","1","TR-431","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-432","1","TR-432","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-433","1","TR-433","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-434","1","TR-434","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-435","1","TR-435","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-436","1","TR-436","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-437","1","TR-437","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-438","1","TR-438","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-439","1","TR-439","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-440","1","TR-440","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-441","1","TR-441","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-442","1","TR-442","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-443","1","TR-443","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-444","1","TR-444","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-445","1","TR-445","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-446","1","TR-446","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-447","1","TR-447","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-448","1","TR-448","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-449","1","TR-449","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-450","1","TR-450","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-451","1","TR-451","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-452","1","TR-452","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-453","1","TR-453","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-454","1","TR-454","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-455","1","TR-455","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-456","1","TR-456","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-457","1","TR-457","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-458","1","TR-458","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-459","1","TR-459","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-460","1","TR-460","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-461","1","TR-461","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-462","1","TR-462","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-463","1","TR-463","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-464","1","TR-464","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-465","1","TR-465","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-466","1","TR-466","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-467","1","TR-467","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-468","1","TR-468","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-469","1","TR-469","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-470","1","TR-470","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-471","1","TR-471","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-472","1","TR-472","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-473","1","TR-473","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-474","1","TR-474","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-475","1","TR-475","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-476","1","TR-476","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-477","1","TR-477","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-478","1","TR-478","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-479","1","TR-479","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-480","1","TR-480","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-481","1","TR-481","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-482","1","TR-482","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-483","1","TR-483","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-484","1","TR-484","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-485","1","TR-485","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-486","1","TR-486","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-487","1","TR-487","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-488","1","TR-488","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-489","1","TR-489","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-490","1","TR-490","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-491","1","TR-491","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-492","1","TR-492","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-493","1","TR-493","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-494","1","TR-494","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-495","1","TR-495","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-496","1","TR-496","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-497","1","TR-497","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-498","1","TR-498","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-499","1","TR-499","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"TR-500","1","TR-500","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"barmatrix_evidence_privileges_8_mcq_batch_003","8","barmatrix evidence privileges 8 mcq","35030201","Privileges and Public Policy Exclusions > Particular Privileges > Spousal Privileges","review","18","0"
"barmatrix_evidence_privileges_8_mcq_batch_004","8","barmatrix evidence privileges 8 mcq","35030201","Privileges and Public Policy Exclusions > Particular Privileges > Spousal Privileges","review","18","0"
"barmatrix_evidence_privileges_8_mcq_batch_005","8","barmatrix evidence privileges 8 mcq","35030201","Privileges and Public Policy Exclusions > Particular Privileges > Spousal Privileges","review","18","0"
